noun_hash,noun_name,attr_hashes,attr_names,count
0x00000DDC,,0x00A9DF2E,XEPYS,1
0x000006B9,,0x00A9DF2E,XEPYS,1
0x000007C1,,0x00A9DF90,NIPYS,1
0x0000107E,,0x00A9E7B2,QESYS,1
0x00000005,,0x00AA4AC5;0x00AF18F5;0x00D2D67A,    T;   PT;    Y,3
0x00000F5F,,0x00AAA880,SXEAT,1
0x000001FC,,0x00AABB18, LLAT,1
0x0000046E,,0x00AACB72,AERAT,1
0x00000530,,0x00AB21A3,GLUBT,1
0x00000EE5,,0x00AB364D,ESACT,1
0x000003C0,,0x00AB3663, TACT,1
0x000000A6,,0x00AB5C91;0x00AB5C96, DOCT;EDOCT,2
0x0000048C,,0x00AB5C93,BDOCT,1
0x000004A7,,0x00AB5C95,DDOCT,1
0x000005B9,,0x00AB5DAD,NNOCT,1
0x000004C6,,0x00AB6F25,DRUCT,1
0x0000066D,,0x00AB6F35,TRUCT,1
0x00000AC1,,0x00AB6F5B,DTUCT,1
0x00001111,,0x00AB817B;0x00AB818B, CADT;PCADT,2
0x00000790,,0x00AB81E0,TFADT,1
0x00000EFA,,0x00AB8277,ILADT,1
0x00000FA4,,0x00AB8330,ESADT,1
0x00000791,,0x00AB833F,TSADT,1
0x0000076A,,0x00AB8347,ATADT,1
0x00000F16,,0x00AB8352,LTADT,1
0x00000A8C,,0x00AB8EAD,CTEDT,1
0x00000C30,,0x00AB92D6,OEGDT,1
0x00000EFB,,0x00AB965D;0x00AB9666, LHDT;ILHDT,2
0x00000346,,0x00AB99D8;0x00AB99DD, RIDT;ERIDT,2
0x00000EFE,,0x00ABA49A;0x00ABA4A3, LMDT;ILMDT,2
0x00000046,,0x00ABA64A;0x00ABA657, ANDT;MANDT,2
0x00000EFF,,0x00ABAA4C;0x00ABAA55, LODT;ILODT,2
0x00000851,,0x00ABAC76,NEPDT,1
0x00000C12,,0x00ABAD45,EMPDT,1
0x00000CE8,,0x00ABAD8D,WOPDT,1
0x00000B53,,0x00ABB762,BATDT,1
0x000006BA,,0x00ABB7E4,XETDT,1
0x0000062B,,0x00ABB815,SGTDT,1
0x000008F0,,0x00ABB9F8,PYTDT,1
0x00000F61,,0x00ABDC0C,SXEET,1
0x00000F27,,0x00AC11B6,NTXET,1
0x00000A73,,0x00AC90B2,NIOGT,1
0x000004CD,,0x00ACCBEF,EDIHT,1
0x00000E44,,0x00ACFAC3,EPYHT,1
0x00000104,,0x00AD40C6;0x00AD40CF, EWIT;IEWIT,2
0x00000455,,0x00ADA966, YEKT,1
0x00000254,,0x00ADF520;0x00ADF527, NELT;GNELT,2
0x00000FF5,,0x00AE25B4,POVLT,1
0x00000E1C,,0x00AE2644,YTVLT,1
0x00000433,,0x00AE37AD, XAMT,1
0x0000026A,,0x00AE4D67, NIMT,1
0x00000226,,0x00AE8367;0x00AE836C, MANT;EMANT,2
0x00000BC0,,0x00AE8B2C,REDNT,1
0x00000E2C,,0x00AE9A81,APINT,1
0x00000D5F,,0x00AEB30B,SERNT,1
0x00000F67,,0x00AEBA38,TSTNT,1
0x00000888,,0x00AEBA38,TSTNT,1
0x00000487,,0x00AF2488;0x00AF24AC,TADPT;BCDPT,2
0x0000076B,,0x00AF2D54,DDGPT,1
0x00000D3C,,0x00AF2D5E,NDGPT,1
0x00000C8A,,0x00AF3C6A,ELLPT,1
0x00000A74,,0x00AF4786,NIPPT,1
0x000009AF,,0x00AF4870,ERPPT,1
0x00000C8E,,0x00AF4D80,ELRPT,1
0x0000059A,,0x00AF4DD9,MORPT,1
0x00000958,,0x00AF4DE0,TORPT,1
0x00000889,,0x00AF4FAC,UESPT,1
0x00000550,,0x00AFB609,IDART,1
0x0000011E,,0x00AFC19A;0x00AFC19F, FERT;EFERT,2
0x000004E8,,0x00AFCE62,ESIRT,1
0x00000015,,0x00AFD4E7,  LRT,1
0x00000A76,,0x00B00889,OCCST,1
0x00000AD4,,0x00B00975,HLCST,1
0x00000D04,,0x00B00A99,CWCST,1
0x00000AC9,,0x00B00A9B,EWCST,1
0x00000963,,0x00B00AAD,WWCST,1
0x00000D71,,0x00B00E2D,ACEST,1
0x0000011F,,0x00B00E7D, FEST,1
0x0000080A,,0x00B00E82,EFEST,1
0x00000E3B,,0x00B00EB7,DHEST,1
0x00000498,,0x00B00FC4,CREST,1
0x00000F13,,0x00B00FCD,LREST,1
0x0000059C,,0x00B00FCE,MREST,1
0x00001025,,0x00B00FD4,SREST,1
0x0000064A,,0x00B00FEF,SSEST,1
0x00000A98,,0x00B027D9,LCNST,1
0x00000A7A,,0x00B03340,OCRST,1
0x0000055B,,0x00B0342D,ILRST,1
0x00000776,,0x00B03443,DMRST,1
0x00000D05,,0x00B03550,CWRST,1
0x00000ACD,,0x00B03552,EWRST,1
0x00000964,,0x00B03564,WWRST,1
0x00000B4F,,0x00B03DBE,AVUST,1
0x00001138,,0x00B048E4,TSYST,1
0x00000F17,,0x00B05AE6,MAETT,1
0x0000031E,,0x00B09562;0x00B09567, PYTT;EPYTT,2
0x00000034,,0x00B0B047;0x00B0B05A, AHUT;SAHUT,2
0x00000097,,0x00B0B371, DIUT,1
0x00000E23,,0x00B0B372,ADIUT,1
0x0000090E,,0x00B0B383,RDIUT,1
0x000001BE,,0x00B0C235;0x00B0C249, INUT;TINUT,2
0x0000056B,,0x00B12514,LAVVT,1
0x000001B0,,0x00B1425A;0x00B14261, IEWT;GIEWT,2
0x00000658,,0x00B14805,THGWT,1
0x00000AA5,,0x00B14D4B,TDIWT,1
0x0000104C,,0x00B1582F;0x00B15A4B;0x00B15A63,  MWT; TMWT;XTMWT,3
0x00000019,,0x00B160BA,  PWT,1
0x00000E93,,0x00B2D5F2,RALAU,1
0x00000A01,,0x00B2D6AF,RHLAU,1
0x0000108D,,0x00B2D6BC,DILAU,1
0x00000BF3,,0x00B2D740,ANLAU,1
0x00000C53,,0x00B2D754,UNLAU,1
0x0000099D,,0x00B2D7B0,ERLAU,1
0x00000BD6,,0x00B2D7C0,URLAU,1
0x000010CA,,0x00B2D7E6,ETLAU,1
0x00000DFF,,0x00B2D7FA,YTLAU,1
0x000008D1,,0x00B2DC40,LGNAU,1
0x00000B72,,0x00B3110B;0x00B31110, VEBU;EVEBU,2
0x00000F47,,0x00B37985,PMOCU,1
0x00000874,,0x00B37985,PMOCU,1
0x00000755,,0x00B3B5F8,TSIDU,1
0x0000063D,,0x00B3C97A,SOPDU,1
0x00000FE7,,0x00B3D437,NITDU,1
0x00001054,,0x00B3D56A,XTTDU,1
0x000004B4,,0x00B40FFA,DINEU,1
0x00000F7C,,0x00B41AD4,ADREU,1
0x00000ABF,,0x00B41C87,DTREU,1
0x00000CA5,,0x00B45730,IILFU,1
0x0000114C,,0x00B45849,TSLFU,1
0x00000BA7,,0x00B467AA,OCRFU,1
0x0000101B,,0x00B468A1,SLRFU,1
0x000002D4,,0x00B48574;0x00B48580, PAGU;LPAGU,2
0x0000052D,,0x00B4DD05,GIEHU,1
0x0000014A,,0x00B54E95;0x00B54EA1, FRIU;LFRIU,2
0x00000165,,0x00B5516E;0x00B55177, FSIU;IFSIU,2
0x00000A1D,,0x00B606E8,RYALU,1
0x00000232,,0x00B61C5A;0x00B61C63, MILU;IMILU,2
0x00000D40,,0x00B6529E,NNAMU,1
0x00000324,,0x00B652FC;0x00B65303, RAMU;GRAMU,2
0x00000E27,,0x00B657BC,AICMU,1
0x00000E31,,0x00B658AF,ARCMU,1
0x00000875,,0x00B65B97,PRDMU,1
0x0000077C,,0x00B65FAA,FCFMU,1
0x00001105,,0x00B66098,ALFMU,1
0x00001106,,0x00B66371,ALGMU,1
0x00000DB4,,0x00B6875F,SATMU,1
0x0000070E,,0x00B6893E,LSTMU,1
0x00000F76,,0x00B68C24,YSUMU,1
0x00000505,,0x00B6CEEF,FERNU,1
0x000007A0,,0x00B70C4C,ATLOU,1
0x000007A7,,0x00B70C4F,DTLOU,1
0x00000551,,0x00B7D1FA,IDARU,1
0x000003C3,,0x00B7D3A1;0x00B7D3AA, TARU;ITARU,2
0x0000001F,,0x00B82435;0x00B82441, ACSU;LACSU,2
0x000008ED,,0x00B83282,PAHSU,1
0x00000EF2,,0x00B83589,HCISU,1
0x00000CF9,,0x00B83677,CLISU,1
0x00001017,,0x00B83687,SLISU,1
0x00000A06,,0x00B836BC,RNISU,1
0x00000FC1,,0x00B83755,ITISU,1
0x00000EA2,,0x00B8375F,STISU,1
0x00000587,,0x00B8843B,LTITU,1
0x0000031F,,0x00B8B153;0x00B8B158, PYTU;EPYTU,2
0x0000020E,,0x00B92E33;0x00B92E48, LOVU;ULOVU,2
0x00000656,,0x00B9693C,TDIWU,1
0x00000AE7,,0x00B97247,MILWU,1
0x000006ED,,0x00B982EA,FERWU,1
0x00000A11,,0x00B98764,RTSWU,1
0x0000050E,,0x00B9CFCD,FERXU,1
0x00000006,,0x00BA82A7;0x00BC0316;0x00BC3931;0x00BC3B4D,    V;   EV;  SEV; TSEV,4
0x00000C21,,0x00BAEB50,ITIAV,1
0x00000AAB,,0x00BAF30E,TLLAV,1
0x0000003E,,0x00BAF4AA;0x00BAF4C2, AMAV;XAMAV,2
0x00000397,,0x00BAF969;0x00BAF980, SNAV;WSNAV,2
0x00000FFC,,0x00BB0917,RETAV,1
0x00000C22,,0x00BB0AA3,ITTAV,1
0x00000564,,0x00BB1FA2,KCABV,1
0x000004E5,,0x00BB490F,EROBV,1
0x00000444,,0x00BB49AC, XOBV,1
0x00000531,,0x00BB6DAA,GNACV,1
0x0000023A,,0x00BB9566, MOCV,1
0x0000047D,,0x00BBBD60,ANBDV,1
0x0000037D,,0x00BBC671;0x00BBC681, SEDV;PSEDV,2
0x00000037,,0x00BBCFEF;0x00BBCFFC, AIDV;MAIDV,2
0x00000597,,0x00BC0D43,MOCEV,1
0x00000029,,0x00BC1447;0x00BC144A, AFEV;CAFEV,2
0x00000849,,0x00BC18A6,LOGEV,1
0x0000017F,,0x00BC1CB7;0x00BC1D74;0x00BC1D7C,  IEV; GIEV;HGIEV,3
0x00000CBD,,0x00BC25A2,OCLEV,1
0x00000D86,,0x00BC25B2,DDLEV,1
0x000007B9,,0x00BC25BB,MDLEV,1
0x0000111C,,0x00BC25C2,TDLEV,1
0x00000C6F,,0x00BC26A2,AMLEV,1
0x0000079C,,0x00BC26A2,AMLEV,1
0x0000078B,,0x00BC26E9,ROLEV,1
0x00000590,,0x00BC2B1C,MANEV,1
0x000007D6,,0x00BC329B,ORPEV,1
0x00000DBF,,0x00BC3B7B,SUSEV,1
0x00000264,,0x00BC6B14, NIFV,1
0x00000C24,,0x00BC72B8,LELFV,1
0x00000532,,0x00BCA136,GNAGV,1
0x000002D5,,0x00BCA165, PAGV,1
0x000007AA,,0x00BD15BF,ELOHV,1
0x00000533,,0x00BD3AFC,GNAIV,1
0x000003C8,,0x00BD4206;0x00BD4422;0x00BD442A,  DIV; TDIV;HTDIV,3
0x00000E90,,0x00BD4233,RADIV,1
0x0000002B,,0x00BD47D3;0x00BD47D6, AFIV;CAFIV,2
0x000003DE,,0x00BD609C;0x00BD60A1, TNIV;ETNIV,2
0x00000588,,0x00BD60A8,LTNIV,1
0x000005E9,,0x00BD60AC,PTNIV,1
0x0000063E,,0x00BDB2BD,SOPJV,1
0x00000584,,0x00BDC15F,LSUJV,1
0x00000072,,0x00BE2900;0x00BE290F, CDLV;OCDLV,2
0x00000704,,0x00BE2924,IDDLV,1
0x0000024D,,0x00BE2A29;0x00BE2A3E, NDLV;UNDLV,2
0x000002E4,,0x00BE2A5F;0x00BE2A71, PDLV;RPDLV,2
0x00000F2E,,0x00BE2A6E,OPDLV,1
0x00000988,,0x00BE2A9A,ERDLV,1
0x00000A18,,0x00BE2B49,RXDLV,1
0x00000574,,0x00BE2C51,LGELV,1
0x00000255,,0x00BE2D02, NELV,1
0x000005A5,,0x00BE400C,NELLV,1
0x00000AA9,,0x00BE45FA,TGNLV,1
0x00000434,,0x00BE6F8F;0x00BE6F98, XAMV;IXAMV,2
0x00000227,,0x00BEBB49, MANV,1
0x000003C9,,0x00BEC491, TDNV,1
0x000006C3,,0x00BED971,YALNV,1
0x000001C1,,0x00BF3829;0x00BF382E, IROV;EIROV,2
0x00000F3D,,0x00BF38F5,OPROV,1
0x0000032A,,0x00BF5596;0x00BF5597, RAPV;ARAPV,2
0x000000F6,,0x00BF84A0;0x00BF84B3, ERPV;SERPV,2
0x00000496,,0x00BF85B1,CORPV,1
0x00000537,,0x00BFEEF7,GNARV,1
0x00000B3B,,0x00C00B61,RMKRV,1
0x00000E59,,0x00C00BF9,HSKRV,1
0x000005E2,,0x00C04FDD;0x00C04FED, OHSV;POHSV,2
0x000005A9,,0x00C05A41,NELSV,1
0x00000893,,0x00C0652E,CAPSV,1
0x00000491,,0x00C0659A,CEPSV,1
0x000007D7,,0x00C06705,ORPSV,1
0x00000DC0,,0x00C06FE5,SUSSV,1
0x00000850,,0x00C0709D,NATSV,1
0x00000698,,0x00C070F6,VDTSV,1
0x00000598,,0x00C08E90,MOCTV,1
0x00000993,,0x00C0948B,ERETV,1
0x0000066F,,0x00C094B5,TSETV,1
0x00000B1B,,0x00C09C21,CIHTV,1
0x00000998,,0x00C09D16,ERHTV,1
0x00000207,,0x00C0B05E;0x00C0B063, LOTV;ELOTV,2
0x00000A88,,0x00C0B103,CROTV,1
0x000007D8,,0x00C0B3E8,ORPTV,1
0x00000F1E,,0x00C0B7CE,NARTV,1
0x00000F8F,,0x00C0BC9B,ATSTV,1
0x000004E1,,0x00C0CD49,EPYTV,1
0x0000020F,,0x00C14A24;0x00C14A39, LOVV;ULOVV,2
0x00000A63,,0x00C310A9,NAMAW,1
0x0000046F,,0x00C31F45,AERAW,1
0x0000062F,,0x00C330D9,SIXAW,1
0x00000B73,,0x00C348ED;0x00C348F2, VEBW;EVEBW,2
0x000003E2,,0x00C36315;0x00C36531;0x00C36545,  OBW; TOBW;TTOBW,3
0x00000191,,0x00C36E79;0x00C36F51;0x00C36F56,  SBW; HSBW;EHSBW,3
0x0000066B,,0x00C4A6A2,TPTFW,1
0x000009A2,,0x00C4DFBD,ERMGW,1
0x0000056E,,0x00C57ACE,LCNIW,1
0x000010BF,,0x00C57AE2,EDNIW,1
0x00000256,,0x00C64779;0x00C648F3;0x00C648FA,  ELW; NELW;GNELW,3
0x00000125,,0x00C730FB;0x00C7319D;0x00C731B0,  FOW; FFOW;SFFOW,3
0x00001013,,0x00C829C0,SILRW,1
0x00001033,,0x00C82ACF,TSLRW,1
0x00000EA9,,0x00C835AC,TNPRW,1
0x00000FD8,,0x00C83756,NCQRW,1
0x000008C9,,0x00C8378A,LEQRW,1
0x00001003,,0x00C83ED7,RTSRW,1
0x0000043C,,0x00C8B119;0x00C8B12D, XETW;TXETW,2
0x000001D4,,0x00C8B845, KHTW,1
0x000002F9,,0x00C8CB0B;0x00C8CCBB,  OTW; POTW,2
0x0000066A,,0x00C8CFA8,TPPTW,1
0x00000059,,0x00C8D3B1;0x00C8D3BD, ARTW;LARTW,2
0x00000193,,0x00C8D66F;0x00C8D747;0x00C8D74C,  STW; HSTW;EHSTW,3
0x00000A64,,0x00C9F90E,NAMXW,1
0x00000E70,,0x00CA18AD,IDXXW,1
0x00000E26,,0x00CA18DB,AFXXW,1
0x00000E28,,0x00CA192C,AIXXW,1
0x00000FE8,,0x00CA1939,NIXXW,1
0x00000A7C,,0x00CA198B,OLXXW,1
0x00000AF8,,0x00CA19DF,ROXXW,1
0x00000F43,,0x00CA19F7,OPXXW,1
0x00000E32,,0x00CA1A1F,ARXXW,1
0x000009C7,,0x00CA1A23,ERXXW,1
0x000006E8,,0x00CA1A23,ERXXW,1
0x00000EB4,,0x00CA1A4D,TSXXW,1
0x00000EF0,,0x00CA4C22,FFOYW,1
0x000003AF,,0x00CA4FE8;0x00CA4FFB;0x00CA5054, OPYW;SOPYW; SPYW,3
0x00000083,,0x00CA572F;0x00CA5730, CSYW;ACSYW,2
0x00000B74,,0x00CB64DE;0x00CB64E3, VEBX;EVEBX,2
0x000003E3,,0x00CB7F06;0x00CB8122;0x00CB8136,  OBX; TOBX;TTOBX,3
0x00000192,,0x00CB8A6A;0x00CB8B42;0x00CB8B47,  SBX; HSBX;EHSBX,3
0x00000347,,0x00CC099C;0x00CC09A1, RIDX;ERIDX,2
0x000010C0,,0x00CD96D3,EDNIX,1
0x00000257,,0x00CE636A;0x00CE64E4;0x00CE64EB,  ELX; NELX;GNELX,3
0x00000126,,0x00CF4CEC;0x00CF4D8E;0x00CF4DA1,  FOX; FFOX;SFFOX,3
0x00000294,,0x00CF791D;0x00CF7924, NUOX;GNUOX,2
0x0000043D,,0x00D0CD0A;0x00D0CD1E, XETX;TXETX,2
0x000002FA,,0x00D0E6FC;0x00D0E8AC,  OTX; POTX,2
0x00000194,,0x00D0F260;0x00D0F338;0x00D0F33D,  STX; HSTX;EHSTX,3
0x00000630,,0x00D368BB,SIXAY,1
0x00000348,,0x00D4258D;0x00D42592, RIDY;ERIDY,2
0x00000383,,0x00D425A8;0x00D425BC, SIDY;TSIDY,2
0x00000258,,0x00D67F5B;0x00D680D5;0x00D680DC,  ELY; NELY;GNELY,3
0x00000127,,0x00D7697F;0x00D76992, FFOY;SFFOY,2
0x0000043E,,0x00D8E8FB;0x00D8E90F, XETY;TXETY,2
