编号,品名,型号,材料牌号,材料标准,规格标准,尺寸,制造形式,RCC-M,质保等级,单位,单重,单重单位,备注
SWP00418,热轧扁钢,FB85x22,Q235B,GB/T 700-2006,GB/T 702-2017,85x22,热轧,S1,QA3,M,14.68,Kg,宽x厚
SWP00419,热轧扁钢,FB85x25,Q235B,GB/T 700-2006,GB/T 702-2017,85x25,热轧,S1,QA3,M,16.68,Kg,宽x厚
SWP00420,热轧扁钢,FB85x28,Q235B,GB/T 700-2006,GB/T 702-2017,85x28,热轧,S1,QA3,M,18.68,Kg,宽x厚
SWP00421,热轧扁钢,FB85x30,Q235B,GB/T 700-2006,GB/T 702-2017,85x30,热轧,S1,QA3,M,20.02,Kg,宽x厚
SWP00422,热轧扁钢,FB85x32,Q235B,GB/T 700-2006,GB/T 702-2017,85x32,热轧,S1,QA3,M,21.35,Kg,宽x厚
SWP00423,热轧扁钢,FB85x36,Q235B,GB/T 700-2006,GB/T 702-2017,85x36,热轧,S1,QA3,M,24.02,Kg,宽x厚
SWP00424,热轧扁钢,FB85x40,Q235B,GB/T 700-2006,GB/T 702-2017,85x40,热轧,S1,QA3,M,26.69,Kg,宽x厚
SWP00425,热轧扁钢,FB85x45,Q235B,GB/T 700-2006,GB/T 702-2017,85x45,热轧,S1,QA3,M,30.03,Kg,宽x厚
SWP00426,热轧扁钢,FB85x50,Q235B,GB/T 700-2006,GB/T 702-2017,85x50,热轧,S1,QA3,M,33.36,Kg,宽x厚
SWP00427,热轧扁钢,FB85x56,Q235B,GB/T 700-2006,GB/T 702-2017,85x56,热轧,S1,QA3,M,37.37,Kg,宽x厚
SWP00428,热轧扁钢,FB85x60,Q235B,GB/T 700-2006,GB/T 702-2017,85x60,热轧,S1,QA3,M,40.04,Kg,宽x厚
SWP00429,热轧扁钢,FB90x5,Q235B,GB/T 700-2006,GB/T 702-2017,90x5,热轧,S1,QA3,M,3.53,Kg,宽x厚
SWP00430,热轧扁钢,FB90x6,Q235B,GB/T 700-2006,GB/T 702-2017,90x6,热轧,S1,QA3,M,4.24,Kg,宽x厚
SWP00431,热轧扁钢,FB90x7,Q235B,GB/T 700-2006,GB/T 702-2017,90x7,热轧,S1,QA3,M,4.95,Kg,宽x厚
SWP00432,热轧扁钢,FB90x8,Q235B,GB/T 700-2006,GB/T 702-2017,90x8,热轧,S1,QA3,M,5.65,Kg,宽x厚
SWP00433,热轧扁钢,FB90x9,Q235B,GB/T 700-2006,GB/T 702-2017,90x9,热轧,S1,QA3,M,6.36,Kg,宽x厚
SWP00434,热轧扁钢,FB90x10,Q235B,GB/T 700-2006,GB/T 702-2017,90x10,热轧,S1,QA3,M,7.07,Kg,宽x厚
SWP00435,热轧扁钢,FB90x11,Q235B,GB/T 700-2006,GB/T 702-2017,90x11,热轧,S1,QA3,M,7.77,Kg,宽x厚
SWP00436,热轧扁钢,FB90x12,Q235B,GB/T 700-2006,GB/T 702-2017,90x12,热轧,S1,QA3,M,8.48,Kg,宽x厚
SWP00437,热轧扁钢,FB90x14,Q235B,GB/T 700-2006,GB/T 702-2017,90x14,热轧,S1,QA3,M,9.89,Kg,宽x厚
SWP00438,热轧扁钢,FB90x16,Q235B,GB/T 700-2006,GB/T 702-2017,90x16,热轧,S1,QA3,M,11.3,Kg,宽x厚
SWP00439,热轧扁钢,FB90x18,Q235B,GB/T 700-2006,GB/T 702-2017,90x18,热轧,S1,QA3,M,12.72,Kg,宽x厚
SWP00440,热轧扁钢,FB90x20,Q235B,GB/T 700-2006,GB/T 702-2017,90x20,热轧,S1,QA3,M,14.13,Kg,宽x厚
SWP00441,热轧扁钢,FB90x22,Q235B,GB/T 700-2006,GB/T 702-2017,90x22,热轧,S1,QA3,M,15.54,Kg,宽x厚
SWP00442,热轧扁钢,FB90x25,Q235B,GB/T 700-2006,GB/T 702-2017,90x25,热轧,S1,QA3,M,17.66,Kg,宽x厚
SWP00443,热轧扁钢,FB90x28,Q235B,GB/T 700-2006,GB/T 702-2017,90x28,热轧,S1,QA3,M,19.78,Kg,宽x厚
SWP00444,热轧扁钢,FB90x30,Q235B,GB/T 700-2006,GB/T 702-2017,90x30,热轧,S1,QA3,M,21.2,Kg,宽x厚
SWP00445,热轧扁钢,FB90x32,Q235B,GB/T 700-2006,GB/T 702-2017,90x32,热轧,S1,QA3,M,22.61,Kg,宽x厚
SWP00446,热轧扁钢,FB90x36,Q235B,GB/T 700-2006,GB/T 702-2017,90x36,热轧,S1,QA3,M,25.43,Kg,宽x厚
SWP00447,热轧扁钢,FB90x40,Q235B,GB/T 700-2006,GB/T 702-2017,90x40,热轧,S1,QA3,M,28.26,Kg,宽x厚
SWP00448,热轧扁钢,FB90x45,Q235B,GB/T 700-2006,GB/T 702-2017,90x45,热轧,S1,QA3,M,31.79,Kg,宽x厚
SWP00449,热轧扁钢,FB90x50,Q235B,GB/T 700-2006,GB/T 702-2017,90x50,热轧,S1,QA3,M,35.32,Kg,宽x厚
SWP00450,热轧扁钢,FB90x56,Q235B,GB/T 700-2006,GB/T 702-2017,90x56,热轧,S1,QA3,M,39.56,Kg,宽x厚
SWP00451,热轧扁钢,FB90x60,Q235B,GB/T 700-2006,GB/T 702-2017,90x60,热轧,S1,QA3,M,42.39,Kg,宽x厚
SWP00452,热轧扁钢,FB95x5,Q235B,GB/T 700-2006,GB/T 702-2017,95x5,热轧,S1,QA3,M,3.73,Kg,宽x厚
SWP00453,热轧扁钢,FB95x6,Q235B,GB/T 700-2006,GB/T 702-2017,95x6,热轧,S1,QA3,M,4.47,Kg,宽x厚
SWP00454,热轧扁钢,FB95x7,Q235B,GB/T 700-2006,GB/T 702-2017,95x7,热轧,S1,QA3,M,5.22,Kg,宽x厚
SWP00455,热轧扁钢,FB95x8,Q235B,GB/T 700-2006,GB/T 702-2017,95x8,热轧,S1,QA3,M,5.97,Kg,宽x厚
SWP00456,热轧扁钢,FB95x9,Q235B,GB/T 700-2006,GB/T 702-2017,95x9,热轧,S1,QA3,M,6.71,Kg,宽x厚
SWP00457,热轧扁钢,FB95x10,Q235B,GB/T 700-2006,GB/T 702-2017,95x10,热轧,S1,QA3,M,7.46,Kg,宽x厚
SWP00458,热轧扁钢,FB95x11,Q235B,GB/T 700-2006,GB/T 702-2017,95x11,热轧,S1,QA3,M,8.2,Kg,宽x厚
SWP00459,热轧扁钢,FB95x12,Q235B,GB/T 700-2006,GB/T 702-2017,95x12,热轧,S1,QA3,M,8.95,Kg,宽x厚
SWP00460,热轧扁钢,FB95x14,Q235B,GB/T 700-2006,GB/T 702-2017,95x14,热轧,S1,QA3,M,10.44,Kg,宽x厚
SWP00461,热轧扁钢,FB95x16,Q235B,GB/T 700-2006,GB/T 702-2017,95x16,热轧,S1,QA3,M,11.93,Kg,宽x厚
SWP00462,热轧扁钢,FB95x18,Q235B,GB/T 700-2006,GB/T 702-2017,95x18,热轧,S1,QA3,M,13.42,Kg,宽x厚
SWP00463,热轧扁钢,FB95x20,Q235B,GB/T 700-2006,GB/T 702-2017,95x20,热轧,S1,QA3,M,14.92,Kg,宽x厚
SWP00464,热轧扁钢,FB95x22,Q235B,GB/T 700-2006,GB/T 702-2017,95x22,热轧,S1,QA3,M,16.41,Kg,宽x厚
SWP00465,热轧扁钢,FB95x25,Q235B,GB/T 700-2006,GB/T 702-2017,95x25,热轧,S1,QA3,M,18.64,Kg,宽x厚
SWP00466,热轧扁钢,FB95x28,Q235B,GB/T 700-2006,GB/T 702-2017,95x28,热轧,S1,QA3,M,20.88,Kg,宽x厚
SWP00467,热轧扁钢,FB95x30,Q235B,GB/T 700-2006,GB/T 702-2017,95x30,热轧,S1,QA3,M,22.37,Kg,宽x厚
SWP00468,热轧扁钢,FB95x32,Q235B,GB/T 700-2006,GB/T 702-2017,95x32,热轧,S1,QA3,M,23.86,Kg,宽x厚
SWP00469,热轧扁钢,FB95x36,Q235B,GB/T 700-2006,GB/T 702-2017,95x36,热轧,S1,QA3,M,26.85,Kg,宽x厚
SWP00470,热轧扁钢,FB95x40,Q235B,GB/T 700-2006,GB/T 702-2017,95x40,热轧,S1,QA3,M,29.83,Kg,宽x厚
SWP00471,热轧扁钢,FB95x45,Q235B,GB/T 700-2006,GB/T 702-2017,95x45,热轧,S1,QA3,M,33.56,Kg,宽x厚
SWP00472,热轧扁钢,FB95x50,Q235B,GB/T 700-2006,GB/T 702-2017,95x50,热轧,S1,QA3,M,37.29,Kg,宽x厚
SWP00473,热轧扁钢,FB95x56,Q235B,GB/T 700-2006,GB/T 702-2017,95x56,热轧,S1,QA3,M,41.76,Kg,宽x厚
SWP00474,热轧扁钢,FB95x60,Q235B,GB/T 700-2006,GB/T 702-2017,95x60,热轧,S1,QA3,M,44.74,Kg,宽x厚
SWP00475,热轧扁钢,FB100x5,Q235B,GB/T 700-2006,GB/T 702-2017,100x5,热轧,S1,QA3,M,3.92,Kg,宽x厚
SWP00476,热轧扁钢,FB100x6,Q235B,GB/T 700-2006,GB/T 702-2017,100x6,热轧,S1,QA3,M,4.71,Kg,宽x厚
SWP00477,热轧扁钢,FB100x7,Q235B,GB/T 700-2006,GB/T 702-2017,100x7,热轧,S1,QA3,M,5.5,Kg,宽x厚
SWP00478,热轧扁钢,FB100x8,Q235B,GB/T 700-2006,GB/T 702-2017,100x8,热轧,S1,QA3,M,6.28,Kg,宽x厚
SWP00479,热轧扁钢,FB100x9,Q235B,GB/T 700-2006,GB/T 702-2017,100x9,热轧,S1,QA3,M,7.06,Kg,宽x厚
SWP00480,热轧扁钢,FB100x10,Q235B,GB/T 700-2006,GB/T 702-2017,100x10,热轧,S1,QA3,M,7.85,Kg,宽x厚
SWP00481,热轧扁钢,FB100x11,Q235B,GB/T 700-2006,GB/T 702-2017,100x11,热轧,S1,QA3,M,8.64,Kg,宽x厚
SWP00482,热轧扁钢,FB100x12,Q235B,GB/T 700-2006,GB/T 702-2017,100x12,热轧,S1,QA3,M,9.42,Kg,宽x厚
SWP00483,热轧扁钢,FB100x14,Q235B,GB/T 700-2006,GB/T 702-2017,100x14,热轧,S1,QA3,M,10.99,Kg,宽x厚
SWP00484,热轧扁钢,FB100x16,Q235B,GB/T 700-2006,GB/T 702-2017,100x16,热轧,S1,QA3,M,12.56,Kg,宽x厚
SWP00485,热轧扁钢,FB100x18,Q235B,GB/T 700-2006,GB/T 702-2017,100x18,热轧,S1,QA3,M,14.13,Kg,宽x厚
SWP00486,热轧扁钢,FB100x20,Q235B,GB/T 700-2006,GB/T 702-2017,100x20,热轧,S1,QA3,M,15.7,Kg,宽x厚
SWP00487,热轧扁钢,FB100x22,Q235B,GB/T 700-2006,GB/T 702-2017,100x22,热轧,S1,QA3,M,17.27,Kg,宽x厚
SWP00488,热轧扁钢,FB100x25,Q235B,GB/T 700-2006,GB/T 702-2017,100x25,热轧,S1,QA3,M,19.62,Kg,宽x厚
SWP00489,热轧扁钢,FB100x28,Q235B,GB/T 700-2006,GB/T 702-2017,100x28,热轧,S1,QA3,M,21.92,Kg,宽x厚
SWP00490,热轧扁钢,FB100x30,Q235B,GB/T 700-2006,GB/T 702-2017,100x30,热轧,S1,QA3,M,23.55,Kg,宽x厚
SWP00491,热轧扁钢,FB100x32,Q235B,GB/T 700-2006,GB/T 702-2017,100x32,热轧,S1,QA3,M,25.12,Kg,宽x厚
SWP00492,热轧扁钢,FB100x36,Q235B,GB/T 700-2006,GB/T 702-2017,100x36,热轧,S1,QA3,M,28.26,Kg,宽x厚
SWP00493,热轧扁钢,FB100x40,Q235B,GB/T 700-2006,GB/T 702-2017,100x40,热轧,S1,QA3,M,31.4,Kg,宽x厚
SWP00494,热轧扁钢,FB100x45,Q235B,GB/T 700-2006,GB/T 702-2017,100x45,热轧,S1,QA3,M,35.32,Kg,宽x厚
SWP00495,热轧扁钢,FB100x50,Q235B,GB/T 700-2006,GB/T 702-2017,100x50,热轧,S1,QA3,M,39.25,Kg,宽x厚
SWP00496,热轧扁钢,FB100x56,Q235B,GB/T 700-2006,GB/T 702-2017,100x56,热轧,S1,QA3,M,43.96,Kg,宽x厚
SWP00497,热轧扁钢,FB100x60,Q235B,GB/T 700-2006,GB/T 702-2017,100x60,热轧,S1,QA3,M,47.1,Kg,宽x厚
SWP00498,热轧扁钢,FB105x5,Q235B,GB/T 700-2006,GB/T 702-2017,105x5,热轧,S1,QA3,M,4.12,Kg,宽x厚
SWP00499,热轧扁钢,FB105x6,Q235B,GB/T 700-2006,GB/T 702-2017,105x6,热轧,S1,QA3,M,4.95,Kg,宽x厚
SWP00500,热轧扁钢,FB105x7,Q235B,GB/T 700-2006,GB/T 702-2017,105x7,热轧,S1,QA3,M,5.77,Kg,宽x厚
SWP00501,热轧扁钢,FB105x8,Q235B,GB/T 700-2006,GB/T 702-2017,105x8,热轧,S1,QA3,M,6.59,Kg,宽x厚
SWP00502,热轧扁钢,FB105x9,Q235B,GB/T 700-2006,GB/T 702-2017,105x9,热轧,S1,QA3,M,7.42,Kg,宽x厚
SWP00503,热轧扁钢,FB105x10,Q235B,GB/T 700-2006,GB/T 702-2017,105x10,热轧,S1,QA3,M,8.24,Kg,宽x厚
SWP00504,热轧扁钢,FB105x11,Q235B,GB/T 700-2006,GB/T 702-2017,105x11,热轧,S1,QA3,M,9.07,Kg,宽x厚
SWP00505,热轧扁钢,FB105x12,Q235B,GB/T 700-2006,GB/T 702-2017,105x12,热轧,S1,QA3,M,9.89,Kg,宽x厚
SWP00506,热轧扁钢,FB105x14,Q235B,GB/T 700-2006,GB/T 702-2017,105x14,热轧,S1,QA3,M,11.54,Kg,宽x厚
SWP00507,热轧扁钢,FB105x16,Q235B,GB/T 700-2006,GB/T 702-2017,105x16,热轧,S1,QA3,M,13.19,Kg,宽x厚
SWP00508,热轧扁钢,FB105x18,Q235B,GB/T 700-2006,GB/T 702-2017,105x18,热轧,S1,QA3,M,14.84,Kg,宽x厚
SWP00509,热轧扁钢,FB105x20,Q235B,GB/T 700-2006,GB/T 702-2017,105x20,热轧,S1,QA3,M,16.48,Kg,宽x厚
SWP00510,热轧扁钢,FB105x22,Q235B,GB/T 700-2006,GB/T 702-2017,105x22,热轧,S1,QA3,M,18.13,Kg,宽x厚
SWP00511,热轧扁钢,FB105x25,Q235B,GB/T 700-2006,GB/T 702-2017,105x25,热轧,S1,QA3,M,20.61,Kg,宽x厚
SWP00512,热轧扁钢,FB105x28,Q235B,GB/T 700-2006,GB/T 702-2017,105x28,热轧,S1,QA3,M,23.08,Kg,宽x厚
SWP00513,热轧扁钢,FB105x30,Q235B,GB/T 700-2006,GB/T 702-2017,105x30,热轧,S1,QA3,M,24.73,Kg,宽x厚
SWP00514,热轧扁钢,FB105x32,Q235B,GB/T 700-2006,GB/T 702-2017,105x32,热轧,S1,QA3,M,26.38,Kg,宽x厚
SWP00515,热轧扁钢,FB105x36,Q235B,GB/T 700-2006,GB/T 702-2017,105x36,热轧,S1,QA3,M,29.67,Kg,宽x厚
SWP00516,热轧扁钢,FB105x40,Q235B,GB/T 700-2006,GB/T 702-2017,105x40,热轧,S1,QA3,M,32.97,Kg,宽x厚
SWP00517,热轧扁钢,FB105x45,Q235B,GB/T 700-2006,GB/T 702-2017,105x45,热轧,S1,QA3,M,37.09,Kg,宽x厚
SWP00518,热轧扁钢,FB105x50,Q235B,GB/T 700-2006,GB/T 702-2017,105x50,热轧,S1,QA3,M,41.21,Kg,宽x厚
SWP00519,热轧扁钢,FB105x56,Q235B,GB/T 700-2006,GB/T 702-2017,105x56,热轧,S1,QA3,M,46.16,Kg,宽x厚
SWP00520,热轧扁钢,FB105x60,Q235B,GB/T 700-2006,GB/T 702-2017,105x60,热轧,S1,QA3,M,49.46,Kg,宽x厚
SWP00521,热轧扁钢,FB110x5,Q235B,GB/T 700-2006,GB/T 702-2017,110x5,热轧,S1,QA3,M,4.32,Kg,宽x厚
SWP00522,热轧扁钢,FB110x6,Q235B,GB/T 700-2006,GB/T 702-2017,110x6,热轧,S1,QA3,M,5.18,Kg,宽x厚
SWP00523,热轧扁钢,FB110x7,Q235B,GB/T 700-2006,GB/T 702-2017,110x7,热轧,S1,QA3,M,6.04,Kg,宽x厚
SWP00524,热轧扁钢,FB110x8,Q235B,GB/T 700-2006,GB/T 702-2017,110x8,热轧,S1,QA3,M,6.91,Kg,宽x厚
SWP00525,热轧扁钢,FB110x9,Q235B,GB/T 700-2006,GB/T 702-2017,110x9,热轧,S1,QA3,M,7.77,Kg,宽x厚
SWP00526,热轧扁钢,FB110x10,Q235B,GB/T 700-2006,GB/T 702-2017,110x10,热轧,S1,QA3,M,8.64,Kg,宽x厚
SWP00527,热轧扁钢,FB110x11,Q235B,GB/T 700-2006,GB/T 702-2017,110x11,热轧,S1,QA3,M,9.5,Kg,宽x厚
SWP00528,热轧扁钢,FB110x12,Q235B,GB/T 700-2006,GB/T 702-2017,110x12,热轧,S1,QA3,M,10.36,Kg,宽x厚
SWP00529,热轧扁钢,FB110x14,Q235B,GB/T 700-2006,GB/T 702-2017,110x14,热轧,S1,QA3,M,12.09,Kg,宽x厚
SWP00530,热轧扁钢,FB110x16,Q235B,GB/T 700-2006,GB/T 702-2017,110x16,热轧,S1,QA3,M,13.82,Kg,宽x厚
SWP00531,热轧扁钢,FB110x18,Q235B,GB/T 700-2006,GB/T 702-2017,110x18,热轧,S1,QA3,M,15.54,Kg,宽x厚
SWP00532,热轧扁钢,FB110x20,Q235B,GB/T 700-2006,GB/T 702-2017,110x20,热轧,S1,QA3,M,17.27,Kg,宽x厚
SWP00533,热轧扁钢,FB110x22,Q235B,GB/T 700-2006,GB/T 702-2017,110x22,热轧,S1,QA3,M,19,Kg,宽x厚
SWP00534,热轧扁钢,FB110x25,Q235B,GB/T 700-2006,GB/T 702-2017,110x25,热轧,S1,QA3,M,21.59,Kg,宽x厚
SWP00535,热轧扁钢,FB110x28,Q235B,GB/T 700-2006,GB/T 702-2017,110x28,热轧,S1,QA3,M,24.18,Kg,宽x厚
SWP00536,热轧扁钢,FB110x30,Q235B,GB/T 700-2006,GB/T 702-2017,110x30,热轧,S1,QA3,M,25.9,Kg,宽x厚
SWP00537,热轧扁钢,FB110x32,Q235B,GB/T 700-2006,GB/T 702-2017,110x32,热轧,S1,QA3,M,27.63,Kg,宽x厚
SWP00538,热轧扁钢,FB110x36,Q235B,GB/T 700-2006,GB/T 702-2017,110x36,热轧,S1,QA3,M,31.09,Kg,宽x厚
SWP00539,热轧扁钢,FB110x40,Q235B,GB/T 700-2006,GB/T 702-2017,110x40,热轧,S1,QA3,M,34.54,Kg,宽x厚
SWP00540,热轧扁钢,FB110x45,Q235B,GB/T 700-2006,GB/T 702-2017,110x45,热轧,S1,QA3,M,38.86,Kg,宽x厚
SWP00541,热轧扁钢,FB110x50,Q235B,GB/T 700-2006,GB/T 702-2017,110x50,热轧,S1,QA3,M,43.18,Kg,宽x厚
SWP00542,热轧扁钢,FB110x56,Q235B,GB/T 700-2006,GB/T 702-2017,110x56,热轧,S1,QA3,M,48.36,Kg,宽x厚
SWP00543,热轧扁钢,FB110x60,Q235B,GB/T 700-2006,GB/T 702-2017,110x60,热轧,S1,QA3,M,51.81,Kg,宽x厚
SWP00544,热轧扁钢,FB120x5,Q235B,GB/T 700-2006,GB/T 702-2017,120x5,热轧,S1,QA3,M,4.71,Kg,宽x厚
SWP00545,热轧扁钢,FB120x6,Q235B,GB/T 700-2006,GB/T 702-2017,120x6,热轧,S1,QA3,M,5.65,Kg,宽x厚
SWP00546,热轧扁钢,FB120x7,Q235B,GB/T 700-2006,GB/T 702-2017,120x7,热轧,S1,QA3,M,6.59,Kg,宽x厚
SWP00547,热轧扁钢,FB120x8,Q235B,GB/T 700-2006,GB/T 702-2017,120x8,热轧,S1,QA3,M,7.54,Kg,宽x厚
SWP00548,热轧扁钢,FB120x9,Q235B,GB/T 700-2006,GB/T 702-2017,120x9,热轧,S1,QA3,M,8.48,Kg,宽x厚
SWP00549,热轧扁钢,FB120x10,Q235B,GB/T 700-2006,GB/T 702-2017,120x10,热轧,S1,QA3,M,9.42,Kg,宽x厚
SWP00550,热轧扁钢,FB120x11,Q235B,GB/T 700-2006,GB/T 702-2017,120x11,热轧,S1,QA3,M,10.36,Kg,宽x厚
SWP00551,热轧扁钢,FB120x12,Q235B,GB/T 700-2006,GB/T 702-2017,120x12,热轧,S1,QA3,M,11.3,Kg,宽x厚
SWP00552,热轧扁钢,FB120x14,Q235B,GB/T 700-2006,GB/T 702-2017,120x14,热轧,S1,QA3,M,13.19,Kg,宽x厚
SWP00553,热轧扁钢,FB120x16,Q235B,GB/T 700-2006,GB/T 702-2017,120x16,热轧,S1,QA3,M,15.07,Kg,宽x厚
SWP00554,热轧扁钢,FB120x18,Q235B,GB/T 700-2006,GB/T 702-2017,120x18,热轧,S1,QA3,M,16.96,Kg,宽x厚
SWP00555,热轧扁钢,FB120x20,Q235B,GB/T 700-2006,GB/T 702-2017,120x20,热轧,S1,QA3,M,18.84,Kg,宽x厚
SWP00556,热轧扁钢,FB120x22,Q235B,GB/T 700-2006,GB/T 702-2017,120x22,热轧,S1,QA3,M,20.72,Kg,宽x厚
SWP00557,热轧扁钢,FB120x25,Q235B,GB/T 700-2006,GB/T 702-2017,120x25,热轧,S1,QA3,M,23.55,Kg,宽x厚
SWP00558,热轧扁钢,FB120x28,Q235B,GB/T 700-2006,GB/T 702-2017,120x28,热轧,S1,QA3,M,26.38,Kg,宽x厚
SWP00559,热轧扁钢,FB120x30,Q235B,GB/T 700-2006,GB/T 702-2017,120x30,热轧,S1,QA3,M,28.26,Kg,宽x厚
SWP00560,热轧扁钢,FB120x32,Q235B,GB/T 700-2006,GB/T 702-2017,120x32,热轧,S1,QA3,M,30.14,Kg,宽x厚
SWP00561,热轧扁钢,FB120x36,Q235B,GB/T 700-2006,GB/T 702-2017,120x36,热轧,S1,QA3,M,33.91,Kg,宽x厚
SWP00562,热轧扁钢,FB120x40,Q235B,GB/T 700-2006,GB/T 702-2017,120x40,热轧,S1,QA3,M,37.68,Kg,宽x厚
SWP00563,热轧扁钢,FB120x45,Q235B,GB/T 700-2006,GB/T 702-2017,120x45,热轧,S1,QA3,M,42.39,Kg,宽x厚
SWP00564,热轧扁钢,FB120x50,Q235B,GB/T 700-2006,GB/T 702-2017,120x50,热轧,S1,QA3,M,47.1,Kg,宽x厚
SWP00565,热轧扁钢,FB120x56,Q235B,GB/T 700-2006,GB/T 702-2017,120x56,热轧,S1,QA3,M,52.75,Kg,宽x厚
SWP00566,热轧扁钢,FB120x60,Q235B,GB/T 700-2006,GB/T 702-2017,120x60,热轧,S1,QA3,M,56.52,Kg,宽x厚
SWP00567,热轧扁钢,FB125x6,Q235B,GB/T 700-2006,GB/T 702-2017,125x6,热轧,S1,QA3,M,5.89,Kg,宽x厚
SWP00568,热轧扁钢,FB125x7,Q235B,GB/T 700-2006,GB/T 702-2017,125x7,热轧,S1,QA3,M,6.87,Kg,宽x厚
SWP00569,热轧扁钢,FB125x8,Q235B,GB/T 700-2006,GB/T 702-2017,125x8,热轧,S1,QA3,M,7.85,Kg,宽x厚
SWP00570,热轧扁钢,FB125x9,Q235B,GB/T 700-2006,GB/T 702-2017,125x9,热轧,S1,QA3,M,8.83,Kg,宽x厚
SWP00571,热轧扁钢,FB125x10,Q235B,GB/T 700-2006,GB/T 702-2017,125x10,热轧,S1,QA3,M,9.81,Kg,宽x厚
SWP00572,热轧扁钢,FB125x11,Q235B,GB/T 700-2006,GB/T 702-2017,125x11,热轧,S1,QA3,M,10.79,Kg,宽x厚
SWP00573,热轧扁钢,FB125x12,Q235B,GB/T 700-2006,GB/T 702-2017,125x12,热轧,S1,QA3,M,11.78,Kg,宽x厚
SWP00574,热轧扁钢,FB125x14,Q235B,GB/T 700-2006,GB/T 702-2017,125x14,热轧,S1,QA3,M,13.74,Kg,宽x厚
SWP00575,热轧扁钢,FB125x16,Q235B,GB/T 700-2006,GB/T 702-2017,125x16,热轧,S1,QA3,M,15.7,Kg,宽x厚
SWP00576,热轧扁钢,FB125x18,Q235B,GB/T 700-2006,GB/T 702-2017,125x18,热轧,S1,QA3,M,17.66,Kg,宽x厚
SWP00577,热轧扁钢,FB125x20,Q235B,GB/T 700-2006,GB/T 702-2017,125x20,热轧,S1,QA3,M,19.62,Kg,宽x厚
SWP00578,热轧扁钢,FB125x22,Q235B,GB/T 700-2006,GB/T 702-2017,125x22,热轧,S1,QA3,M,21.58,Kg,宽x厚
SWP00579,热轧扁钢,FB125x25,Q235B,GB/T 700-2006,GB/T 702-2017,125x25,热轧,S1,QA3,M,24.53,Kg,宽x厚
SWP00580,热轧扁钢,FB125x28,Q235B,GB/T 700-2006,GB/T 702-2017,125x28,热轧,S1,QA3,M,27.48,Kg,宽x厚
SWP00581,热轧扁钢,FB125x30,Q235B,GB/T 700-2006,GB/T 702-2017,125x30,热轧,S1,QA3,M,29.44,Kg,宽x厚
SWP00582,热轧扁钢,FB125x32,Q235B,GB/T 700-2006,GB/T 702-2017,125x32,热轧,S1,QA3,M,31.4,Kg,宽x厚
SWP00583,热轧扁钢,FB125x36,Q235B,GB/T 700-2006,GB/T 702-2017,125x36,热轧,S1,QA3,M,35.32,Kg,宽x厚
SWP00584,热轧扁钢,FB125x40,Q235B,GB/T 700-2006,GB/T 702-2017,125x40,热轧,S1,QA3,M,39.25,Kg,宽x厚
SWP00585,热轧扁钢,FB125x45,Q235B,GB/T 700-2006,GB/T 702-2017,125x45,热轧,S1,QA3,M,44.16,Kg,宽x厚
SWP00586,热轧扁钢,FB125x50,Q235B,GB/T 700-2006,GB/T 702-2017,125x50,热轧,S1,QA3,M,49.06,Kg,宽x厚
SWP00587,热轧扁钢,FB125x56,Q235B,GB/T 700-2006,GB/T 702-2017,125x56,热轧,S1,QA3,M,54.95,Kg,宽x厚
SWP00588,热轧扁钢,FB125x60,Q235B,GB/T 700-2006,GB/T 702-2017,125x60,热轧,S1,QA3,M,58.88,Kg,宽x厚
SWP00589,热轧扁钢,FB130x6,Q235B,GB/T 700-2006,GB/T 702-2017,130x6,热轧,S1,QA3,M,6.12,Kg,宽x厚
SWP00590,热轧扁钢,FB130x7,Q235B,GB/T 700-2006,GB/T 702-2017,130x7,热轧,S1,QA3,M,7.14,Kg,宽x厚
SWP00591,热轧扁钢,FB130x8,Q235B,GB/T 700-2006,GB/T 702-2017,130x8,热轧,S1,QA3,M,8.16,Kg,宽x厚
SWP00592,热轧扁钢,FB130x9,Q235B,GB/T 700-2006,GB/T 702-2017,130x9,热轧,S1,QA3,M,9.18,Kg,宽x厚
SWP00593,热轧扁钢,FB130x10,Q235B,GB/T 700-2006,GB/T 702-2017,130x10,热轧,S1,QA3,M,10.2,Kg,宽x厚
SWP00594,热轧扁钢,FB130x11,Q235B,GB/T 700-2006,GB/T 702-2017,130x11,热轧,S1,QA3,M,11.23,Kg,宽x厚
SWP00595,热轧扁钢,FB130x12,Q235B,GB/T 700-2006,GB/T 702-2017,130x12,热轧,S1,QA3,M,12.25,Kg,宽x厚
SWP00596,热轧扁钢,FB130x14,Q235B,GB/T 700-2006,GB/T 702-2017,130x14,热轧,S1,QA3,M,14.29,Kg,宽x厚
SWP00597,热轧扁钢,FB130x16,Q235B,GB/T 700-2006,GB/T 702-2017,130x16,热轧,S1,QA3,M,16.33,Kg,宽x厚
SWP00598,热轧扁钢,FB130x18,Q235B,GB/T 700-2006,GB/T 702-2017,130x18,热轧,S1,QA3,M,18.37,Kg,宽x厚
SWP00599,热轧扁钢,FB130x20,Q235B,GB/T 700-2006,GB/T 702-2017,130x20,热轧,S1,QA3,M,20.41,Kg,宽x厚
SWP00600,热轧扁钢,FB130x22,Q235B,GB/T 700-2006,GB/T 702-2017,130x22,热轧,S1,QA3,M,22.45,Kg,宽x厚
