编号,品名,型号,材料牌号,材料标准,规格标准,尺寸,制造形式,RCC-M,质保等级,单位,单重,单重单位,备注
CWP00321,热轧扁钢,FB65x5,Q235B,GB/T 700-2006,GB/T 702-2008,65x5,热轧,S1,QA3,M,2.55,Kg,宽x厚
CWP00322,热轧扁钢,FB65x6,Q235B,GB/T 700-2006,GB/T 702-2008,65x6,热轧,S1,QA3,M,3.06,Kg,宽x厚
CWP00323,热轧扁钢,FB65x7,Q235B,GB/T 700-2006,GB/T 702-2008,65x7,热轧,S1,QA3,M,3.57,Kg,宽x厚
CWP00324,热轧扁钢,FB65x8,Q235B,GB/T 700-2006,GB/T 702-2008,65x8,热轧,S1,QA3,M,4.08,Kg,宽x厚
CWP00325,热轧扁钢,FB65x9,Q235B,GB/T 700-2006,GB/T 702-2008,65x9,热轧,S1,QA3,M,4.59,Kg,宽x厚
CWP00326,热轧扁钢,FB65x10,Q235B,GB/T 700-2006,GB/T 702-2008,65x10,热轧,S1,QA3,M,5.1,Kg,宽x厚
CWP00327,热轧扁钢,FB65x11,Q235B,GB/T 700-2006,GB/T 702-2008,65x11,热轧,S1,QA3,M,5.61,Kg,宽x厚
CWP00328,热轧扁钢,FB65x12,Q235B,GB/T 700-2006,GB/T 702-2008,65x12,热轧,S1,QA3,M,6.12,Kg,宽x厚
CWP00329,热轧扁钢,FB65x14,Q235B,GB/T 700-2006,GB/T 702-2008,65x14,热轧,S1,QA3,M,7.14,Kg,宽x厚
CWP00330,热轧扁钢,FB65x16,Q235B,GB/T 700-2006,GB/T 702-2008,65x16,热轧,S1,QA3,M,8.16,Kg,宽x厚
CWP00331,热轧扁钢,FB65x18,Q235B,GB/T 700-2006,GB/T 702-2008,65x18,热轧,S1,QA3,M,9.18,Kg,宽x厚
CWP00332,热轧扁钢,FB65x20,Q235B,GB/T 700-2006,GB/T 702-2008,65x20,热轧,S1,QA3,M,10.2,Kg,宽x厚
CWP00333,热轧扁钢,FB65x22,Q235B,GB/T 700-2006,GB/T 702-2008,65x22,热轧,S1,QA3,M,11.23,Kg,宽x厚
CWP00334,热轧扁钢,FB65x25,Q235B,GB/T 700-2006,GB/T 702-2008,65x25,热轧,S1,QA3,M,12.76,Kg,宽x厚
CWP00335,热轧扁钢,FB65x28,Q235B,GB/T 700-2006,GB/T 702-2008,65x28,热轧,S1,QA3,M,14.29,Kg,宽x厚
CWP00336,热轧扁钢,FB65x30,Q235B,GB/T 700-2006,GB/T 702-2008,65x30,热轧,S1,QA3,M,15.31,Kg,宽x厚
CWP00337,热轧扁钢,FB65x32,Q235B,GB/T 700-2006,GB/T 702-2008,65x32,热轧,S1,QA3,M,16.33,Kg,宽x厚
CWP00338,热轧扁钢,FB65x36,Q235B,GB/T 700-2006,GB/T 702-2008,65x36,热轧,S1,QA3,M,18.37,Kg,宽x厚
CWP00339,热轧扁钢,FB65x40,Q235B,GB/T 700-2006,GB/T 702-2008,65x40,热轧,S1,QA3,M,20.41,Kg,宽x厚
CWP00340,热轧扁钢,FB65x45,Q235B,GB/T 700-2006,GB/T 702-2008,65x45,热轧,S1,QA3,M,22.96,Kg,宽x厚
CWP00341,热轧扁钢,FB70x4,Q235B,GB/T 700-2006,GB/T 702-2008,70x4,热轧,S1,QA3,M,2.2,Kg,宽x厚
CWP00342,热轧扁钢,FB70x5,Q235B,GB/T 700-2006,GB/T 702-2008,70x5,热轧,S1,QA3,M,2.75,Kg,宽x厚
CWP00343,热轧扁钢,FB70x6,Q235B,GB/T 700-2006,GB/T 702-2008,70x6,热轧,S1,QA3,M,3.3,Kg,宽x厚
CWP00344,热轧扁钢,FB70x7,Q235B,GB/T 700-2006,GB/T 702-2008,70x7,热轧,S1,QA3,M,3.85,Kg,宽x厚
CWP00345,热轧扁钢,FB70x8,Q235B,GB/T 700-2006,GB/T 702-2008,70x8,热轧,S1,QA3,M,4.4,Kg,宽x厚
CWP00346,热轧扁钢,FB70x9,Q235B,GB/T 700-2006,GB/T 702-2008,70x9,热轧,S1,QA3,M,4.95,Kg,宽x厚
CWP00347,热轧扁钢,FB70x10,Q235B,GB/T 700-2006,GB/T 702-2008,70x10,热轧,S1,QA3,M,5.5,Kg,宽x厚
CWP00348,热轧扁钢,FB70x11,Q235B,GB/T 700-2006,GB/T 702-2008,70x11,热轧,S1,QA3,M,6.04,Kg,宽x厚
CWP00349,热轧扁钢,FB70x12,Q235B,GB/T 700-2006,GB/T 702-2008,70x12,热轧,S1,QA3,M,6.59,Kg,宽x厚
CWP00350,热轧扁钢,FB70x14,Q235B,GB/T 700-2006,GB/T 702-2008,70x14,热轧,S1,QA3,M,7.69,Kg,宽x厚
CWP00351,热轧扁钢,FB70x16,Q235B,GB/T 700-2006,GB/T 702-2008,70x16,热轧,S1,QA3,M,8.79,Kg,宽x厚
CWP00352,热轧扁钢,FB70x18,Q235B,GB/T 700-2006,GB/T 702-2008,70x18,热轧,S1,QA3,M,9.89,Kg,宽x厚
CWP00353,热轧扁钢,FB70x20,Q235B,GB/T 700-2006,GB/T 702-2008,70x20,热轧,S1,QA3,M,10.99,Kg,宽x厚
CWP00354,热轧扁钢,FB70x22,Q235B,GB/T 700-2006,GB/T 702-2008,70x22,热轧,S1,QA3,M,12.09,Kg,宽x厚
CWP00355,热轧扁钢,FB70x25,Q235B,GB/T 700-2006,GB/T 702-2008,70x25,热轧,S1,QA3,M,13.74,Kg,宽x厚
CWP00356,热轧扁钢,FB70x28,Q235B,GB/T 700-2006,GB/T 702-2008,70x28,热轧,S1,QA3,M,15.39,Kg,宽x厚
CWP00357,热轧扁钢,FB70x30,Q235B,GB/T 700-2006,GB/T 702-2008,70x30,热轧,S1,QA3,M,16.49,Kg,宽x厚
CWP00358,热轧扁钢,FB70x32,Q235B,GB/T 700-2006,GB/T 702-2008,70x32,热轧,S1,QA3,M,17.58,Kg,宽x厚
CWP00359,热轧扁钢,FB70x36,Q235B,GB/T 700-2006,GB/T 702-2008,70x36,热轧,S1,QA3,M,19.78,Kg,宽x厚
CWP00360,热轧扁钢,FB70x40,Q235B,GB/T 700-2006,GB/T 702-2008,70x40,热轧,S1,QA3,M,21.98,Kg,宽x厚
CWP00361,热轧扁钢,FB70x45,Q235B,GB/T 700-2006,GB/T 702-2008,70x45,热轧,S1,QA3,M,24.73,Kg,宽x厚
CWP00362,热轧扁钢,FB75x4,Q235B,GB/T 700-2006,GB/T 702-2008,75x4,热轧,S1,QA3,M,2.36,Kg,宽x厚
CWP00363,热轧扁钢,FB75x5,Q235B,GB/T 700-2006,GB/T 702-2008,75x5,热轧,S1,QA3,M,2.94,Kg,宽x厚
CWP00364,热轧扁钢,FB75x6,Q235B,GB/T 700-2006,GB/T 702-2008,75x6,热轧,S1,QA3,M,3.53,Kg,宽x厚
CWP00365,热轧扁钢,FB75x7,Q235B,GB/T 700-2006,GB/T 702-2008,75x7,热轧,S1,QA3,M,4.12,Kg,宽x厚
CWP00366,热轧扁钢,FB75x8,Q235B,GB/T 700-2006,GB/T 702-2008,75x8,热轧,S1,QA3,M,4.71,Kg,宽x厚
CWP00367,热轧扁钢,FB75x9,Q235B,GB/T 700-2006,GB/T 702-2008,75x9,热轧,S1,QA3,M,5.3,Kg,宽x厚
CWP00368,热轧扁钢,FB75x10,Q235B,GB/T 700-2006,GB/T 702-2008,75x10,热轧,S1,QA3,M,5.89,Kg,宽x厚
CWP00369,热轧扁钢,FB75x11,Q235B,GB/T 700-2006,GB/T 702-2008,75x11,热轧,S1,QA3,M,6.48,Kg,宽x厚
CWP00370,热轧扁钢,FB75x12,Q235B,GB/T 700-2006,GB/T 702-2008,75x12,热轧,S1,QA3,M,7.07,Kg,宽x厚
CWP00371,热轧扁钢,FB75x14,Q235B,GB/T 700-2006,GB/T 702-2008,75x14,热轧,S1,QA3,M,8.24,Kg,宽x厚
CWP00372,热轧扁钢,FB75x16,Q235B,GB/T 700-2006,GB/T 702-2008,75x16,热轧,S1,QA3,M,9.42,Kg,宽x厚
CWP00373,热轧扁钢,FB75x18,Q235B,GB/T 700-2006,GB/T 702-2008,75x18,热轧,S1,QA3,M,10.6,Kg,宽x厚
CWP00374,热轧扁钢,FB75x20,Q235B,GB/T 700-2006,GB/T 702-2008,75x20,热轧,S1,QA3,M,11.78,Kg,宽x厚
CWP00375,热轧扁钢,FB75x22,Q235B,GB/T 700-2006,GB/T 702-2008,75x22,热轧,S1,QA3,M,12.95,Kg,宽x厚
CWP00376,热轧扁钢,FB75x25,Q235B,GB/T 700-2006,GB/T 702-2008,75x25,热轧,S1,QA3,M,14.72,Kg,宽x厚
CWP00377,热轧扁钢,FB75x28,Q235B,GB/T 700-2006,GB/T 702-2008,75x28,热轧,S1,QA3,M,16.48,Kg,宽x厚
CWP00378,热轧扁钢,FB75x30,Q235B,GB/T 700-2006,GB/T 702-2008,75x30,热轧,S1,QA3,M,17.66,Kg,宽x厚
CWP00379,热轧扁钢,FB75x32,Q235B,GB/T 700-2006,GB/T 702-2008,75x32,热轧,S1,QA3,M,18.84,Kg,宽x厚
CWP00380,热轧扁钢,FB75x36,Q235B,GB/T 700-2006,GB/T 702-2008,75x36,热轧,S1,QA3,M,21.2,Kg,宽x厚
CWP00381,热轧扁钢,FB75x40,Q235B,GB/T 700-2006,GB/T 702-2008,75x40,热轧,S1,QA3,M,23.55,Kg,宽x厚
CWP00382,热轧扁钢,FB75x45,Q235B,GB/T 700-2006,GB/T 702-2008,75x45,热轧,S1,QA3,M,26.49,Kg,宽x厚
CWP00383,热轧扁钢,FB80x4,Q235B,GB/T 700-2006,GB/T 702-2008,80x4,热轧,S1,QA3,M,2.51,Kg,宽x厚
CWP00384,热轧扁钢,FB80x5,Q235B,GB/T 700-2006,GB/T 702-2008,80x5,热轧,S1,QA3,M,3.14,Kg,宽x厚
CWP00385,热轧扁钢,FB80x6,Q235B,GB/T 700-2006,GB/T 702-2008,80x6,热轧,S1,QA3,M,3.77,Kg,宽x厚
CWP00386,热轧扁钢,FB80x7,Q235B,GB/T 700-2006,GB/T 702-2008,80x7,热轧,S1,QA3,M,4.4,Kg,宽x厚
CWP00387,热轧扁钢,FB80x8,Q235B,GB/T 700-2006,GB/T 702-2008,80x8,热轧,S1,QA3,M,5.02,Kg,宽x厚
CWP00388,热轧扁钢,FB80x9,Q235B,GB/T 700-2006,GB/T 702-2008,80x9,热轧,S1,QA3,M,5.65,Kg,宽x厚
CWP00389,热轧扁钢,FB80x10,Q235B,GB/T 700-2006,GB/T 702-2008,80x10,热轧,S1,QA3,M,6.28,Kg,宽x厚
CWP00390,热轧扁钢,FB80x11,Q235B,GB/T 700-2006,GB/T 702-2008,80x11,热轧,S1,QA3,M,6.91,Kg,宽x厚
CWP00391,热轧扁钢,FB80x12,Q235B,GB/T 700-2006,GB/T 702-2008,80x12,热轧,S1,QA3,M,7.54,Kg,宽x厚
CWP00392,热轧扁钢,FB80x14,Q235B,GB/T 700-2006,GB/T 702-2008,80x14,热轧,S1,QA3,M,8.79,Kg,宽x厚
CWP00393,热轧扁钢,FB80x16,Q235B,GB/T 700-2006,GB/T 702-2008,80x16,热轧,S1,QA3,M,10.05,Kg,宽x厚
CWP00394,热轧扁钢,FB80x18,Q235B,GB/T 700-2006,GB/T 702-2008,80x18,热轧,S1,QA3,M,11.3,Kg,宽x厚
CWP00395,热轧扁钢,FB80x20,Q235B,GB/T 700-2006,GB/T 702-2008,80x20,热轧,S1,QA3,M,12.56,Kg,宽x厚
CWP00396,热轧扁钢,FB80x22,Q235B,GB/T 700-2006,GB/T 702-2008,80x22,热轧,S1,QA3,M,13.82,Kg,宽x厚
CWP00397,热轧扁钢,FB80x25,Q235B,GB/T 700-2006,GB/T 702-2008,80x25,热轧,S1,QA3,M,15.7,Kg,宽x厚
CWP00398,热轧扁钢,FB80x28,Q235B,GB/T 700-2006,GB/T 702-2008,80x28,热轧,S1,QA3,M,17.58,Kg,宽x厚
CWP00399,热轧扁钢,FB80x30,Q235B,GB/T 700-2006,GB/T 702-2008,80x30,热轧,S1,QA3,M,18.84,Kg,宽x厚
CWP00400,热轧扁钢,FB80x32,Q235B,GB/T 700-2006,GB/T 702-2008,80x32,热轧,S1,QA3,M,20.1,Kg,宽x厚
CWP00401,热轧扁钢,FB80x36,Q235B,GB/T 700-2006,GB/T 702-2008,80x36,热轧,S1,QA3,M,22.61,Kg,宽x厚
CWP00402,热轧扁钢,FB80x40,Q235B,GB/T 700-2006,GB/T 702-2008,80x40,热轧,S1,QA3,M,25.12,Kg,宽x厚
CWP00403,热轧扁钢,FB80x45,Q235B,GB/T 700-2006,GB/T 702-2008,80x45,热轧,S1,QA3,M,28.26,Kg,宽x厚
CWP00404,热轧扁钢,FB80x50,Q235B,GB/T 700-2006,GB/T 702-2008,80x50,热轧,S1,QA3,M,31.4,Kg,宽x厚
CWP00405,热轧扁钢,FB80x56,Q235B,GB/T 700-2006,GB/T 702-2008,80x56,热轧,S1,QA3,M,35.17,Kg,宽x厚
CWP00406,热轧扁钢,FB85x5,Q235B,GB/T 700-2006,GB/T 702-2008,85x5,热轧,S1,QA3,M,3.34,Kg,宽x厚
CWP00407,热轧扁钢,FB85x6,Q235B,GB/T 700-2006,GB/T 702-2008,85x6,热轧,S1,QA3,M,4,Kg,宽x厚
CWP00408,热轧扁钢,FB85x7,Q235B,GB/T 700-2006,GB/T 702-2008,85x7,热轧,S1,QA3,M,4.67,Kg,宽x厚
CWP00409,热轧扁钢,FB85x8,Q235B,GB/T 700-2006,GB/T 702-2008,85x8,热轧,S1,QA3,M,5.34,Kg,宽x厚
CWP00410,热轧扁钢,FB85x9,Q235B,GB/T 700-2006,GB/T 702-2008,85x9,热轧,S1,QA3,M,6.01,Kg,宽x厚
CWP00411,热轧扁钢,FB85x10,Q235B,GB/T 700-2006,GB/T 702-2008,85x10,热轧,S1,QA3,M,6.67,Kg,宽x厚
CWP00412,热轧扁钢,FB85x11,Q235B,GB/T 700-2006,GB/T 702-2008,85x11,热轧,S1,QA3,M,7.34,Kg,宽x厚
CWP00413,热轧扁钢,FB85x12,Q235B,GB/T 700-2006,GB/T 702-2008,85x12,热轧,S1,QA3,M,8.01,Kg,宽x厚
CWP00414,热轧扁钢,FB85x14,Q235B,GB/T 700-2006,GB/T 702-2008,85x14,热轧,S1,QA3,M,9.34,Kg,宽x厚
CWP00415,热轧扁钢,FB85x16,Q235B,GB/T 700-2006,GB/T 702-2008,85x16,热轧,S1,QA3,M,10.68,Kg,宽x厚
CWP00416,热轧扁钢,FB85x18,Q235B,GB/T 700-2006,GB/T 702-2008,85x18,热轧,S1,QA3,M,12.01,Kg,宽x厚
CWP00417,热轧扁钢,FB85x20,Q235B,GB/T 700-2006,GB/T 702-2008,85x20,热轧,S1,QA3,M,13.34,Kg,宽x厚
CWP00418,热轧扁钢,FB85x22,Q235B,GB/T 700-2006,GB/T 702-2008,85x22,热轧,S1,QA3,M,14.68,Kg,宽x厚
CWP00419,热轧扁钢,FB85x25,Q235B,GB/T 700-2006,GB/T 702-2008,85x25,热轧,S1,QA3,M,16.68,Kg,宽x厚
CWP00420,热轧扁钢,FB85x28,Q235B,GB/T 700-2006,GB/T 702-2008,85x28,热轧,S1,QA3,M,18.68,Kg,宽x厚
CWP00421,热轧扁钢,FB85x30,Q235B,GB/T 700-2006,GB/T 702-2008,85x30,热轧,S1,QA3,M,20.02,Kg,宽x厚
CWP00422,热轧扁钢,FB85x32,Q235B,GB/T 700-2006,GB/T 702-2008,85x32,热轧,S1,QA3,M,21.35,Kg,宽x厚
CWP00423,热轧扁钢,FB85x36,Q235B,GB/T 700-2006,GB/T 702-2008,85x36,热轧,S1,QA3,M,24.02,Kg,宽x厚
CWP00424,热轧扁钢,FB85x40,Q235B,GB/T 700-2006,GB/T 702-2008,85x40,热轧,S1,QA3,M,26.69,Kg,宽x厚
CWP00425,热轧扁钢,FB85x45,Q235B,GB/T 700-2006,GB/T 702-2008,85x45,热轧,S1,QA3,M,30.03,Kg,宽x厚
CWP00426,热轧扁钢,FB85x50,Q235B,GB/T 700-2006,GB/T 702-2008,85x50,热轧,S1,QA3,M,33.36,Kg,宽x厚
CWP00427,热轧扁钢,FB85x56,Q235B,GB/T 700-2006,GB/T 702-2008,85x56,热轧,S1,QA3,M,37.37,Kg,宽x厚
CWP00428,热轧扁钢,FB85x60,Q235B,GB/T 700-2006,GB/T 702-2008,85x60,热轧,S1,QA3,M,40.04,Kg,宽x厚
CWP00429,热轧扁钢,FB90x5,Q235B,GB/T 700-2006,GB/T 702-2008,90x5,热轧,S1,QA3,M,3.53,Kg,宽x厚
CWP00430,热轧扁钢,FB90x6,Q235B,GB/T 700-2006,GB/T 702-2008,90x6,热轧,S1,QA3,M,4.24,Kg,宽x厚
CWP00431,热轧扁钢,FB90x7,Q235B,GB/T 700-2006,GB/T 702-2008,90x7,热轧,S1,QA3,M,4.95,Kg,宽x厚
CWP00432,热轧扁钢,FB90x8,Q235B,GB/T 700-2006,GB/T 702-2008,90x8,热轧,S1,QA3,M,5.65,Kg,宽x厚
CWP00433,热轧扁钢,FB90x9,Q235B,GB/T 700-2006,GB/T 702-2008,90x9,热轧,S1,QA3,M,6.36,Kg,宽x厚
CWP00434,热轧扁钢,FB90x10,Q235B,GB/T 700-2006,GB/T 702-2008,90x10,热轧,S1,QA3,M,7.07,Kg,宽x厚
CWP00435,热轧扁钢,FB90x11,Q235B,GB/T 700-2006,GB/T 702-2008,90x11,热轧,S1,QA3,M,7.77,Kg,宽x厚
CWP00436,热轧扁钢,FB90x12,Q235B,GB/T 700-2006,GB/T 702-2008,90x12,热轧,S1,QA3,M,8.48,Kg,宽x厚
CWP00437,热轧扁钢,FB90x14,Q235B,GB/T 700-2006,GB/T 702-2008,90x14,热轧,S1,QA3,M,9.89,Kg,宽x厚
CWP00438,热轧扁钢,FB90x16,Q235B,GB/T 700-2006,GB/T 702-2008,90x16,热轧,S1,QA3,M,11.3,Kg,宽x厚
CWP00439,热轧扁钢,FB90x18,Q235B,GB/T 700-2006,GB/T 702-2008,90x18,热轧,S1,QA3,M,12.72,Kg,宽x厚
CWP00440,热轧扁钢,FB90x20,Q235B,GB/T 700-2006,GB/T 702-2008,90x20,热轧,S1,QA3,M,14.13,Kg,宽x厚
CWP00441,热轧扁钢,FB90x22,Q235B,GB/T 700-2006,GB/T 702-2008,90x22,热轧,S1,QA3,M,15.54,Kg,宽x厚
CWP00442,热轧扁钢,FB90x25,Q235B,GB/T 700-2006,GB/T 702-2008,90x25,热轧,S1,QA3,M,17.66,Kg,宽x厚
CWP00443,热轧扁钢,FB90x28,Q235B,GB/T 700-2006,GB/T 702-2008,90x28,热轧,S1,QA3,M,19.78,Kg,宽x厚
CWP00444,热轧扁钢,FB90x30,Q235B,GB/T 700-2006,GB/T 702-2008,90x30,热轧,S1,QA3,M,21.2,Kg,宽x厚
CWP00445,热轧扁钢,FB90x32,Q235B,GB/T 700-2006,GB/T 702-2008,90x32,热轧,S1,QA3,M,22.61,Kg,宽x厚
CWP00446,热轧扁钢,FB90x36,Q235B,GB/T 700-2006,GB/T 702-2008,90x36,热轧,S1,QA3,M,25.43,Kg,宽x厚
CWP00447,热轧扁钢,FB90x40,Q235B,GB/T 700-2006,GB/T 702-2008,90x40,热轧,S1,QA3,M,28.26,Kg,宽x厚
CWP00448,热轧扁钢,FB90x45,Q235B,GB/T 700-2006,GB/T 702-2008,90x45,热轧,S1,QA3,M,31.79,Kg,宽x厚
CWP00449,热轧扁钢,FB90x50,Q235B,GB/T 700-2006,GB/T 702-2008,90x50,热轧,S1,QA3,M,35.32,Kg,宽x厚
CWP00450,热轧扁钢,FB90x56,Q235B,GB/T 700-2006,GB/T 702-2008,90x56,热轧,S1,QA3,M,39.56,Kg,宽x厚
CWP00451,热轧扁钢,FB90x60,Q235B,GB/T 700-2006,GB/T 702-2008,90x60,热轧,S1,QA3,M,42.39,Kg,宽x厚
CWP00452,热轧扁钢,FB95x5,Q235B,GB/T 700-2006,GB/T 702-2008,95x5,热轧,S1,QA3,M,3.73,Kg,宽x厚
CWP00453,热轧扁钢,FB95x6,Q235B,GB/T 700-2006,GB/T 702-2008,95x6,热轧,S1,QA3,M,4.47,Kg,宽x厚
CWP00454,热轧扁钢,FB95x7,Q235B,GB/T 700-2006,GB/T 702-2008,95x7,热轧,S1,QA3,M,5.22,Kg,宽x厚
CWP00455,热轧扁钢,FB95x8,Q235B,GB/T 700-2006,GB/T 702-2008,95x8,热轧,S1,QA3,M,5.97,Kg,宽x厚
CWP00456,热轧扁钢,FB95x9,Q235B,GB/T 700-2006,GB/T 702-2008,95x9,热轧,S1,QA3,M,6.71,Kg,宽x厚
CWP00457,热轧扁钢,FB95x10,Q235B,GB/T 700-2006,GB/T 702-2008,95x10,热轧,S1,QA3,M,7.46,Kg,宽x厚
CWP00458,热轧扁钢,FB95x11,Q235B,GB/T 700-2006,GB/T 702-2008,95x11,热轧,S1,QA3,M,8.2,Kg,宽x厚
CWP00459,热轧扁钢,FB95x12,Q235B,GB/T 700-2006,GB/T 702-2008,95x12,热轧,S1,QA3,M,8.95,Kg,宽x厚
CWP00460,热轧扁钢,FB95x14,Q235B,GB/T 700-2006,GB/T 702-2008,95x14,热轧,S1,QA3,M,10.44,Kg,宽x厚
CWP00461,热轧扁钢,FB95x16,Q235B,GB/T 700-2006,GB/T 702-2008,95x16,热轧,S1,QA3,M,11.93,Kg,宽x厚
CWP00462,热轧扁钢,FB95x18,Q235B,GB/T 700-2006,GB/T 702-2008,95x18,热轧,S1,QA3,M,13.42,Kg,宽x厚
CWP00463,热轧扁钢,FB95x20,Q235B,GB/T 700-2006,GB/T 702-2008,95x20,热轧,S1,QA3,M,14.92,Kg,宽x厚
CWP00464,热轧扁钢,FB95x22,Q235B,GB/T 700-2006,GB/T 702-2008,95x22,热轧,S1,QA3,M,16.41,Kg,宽x厚
CWP00465,热轧扁钢,FB95x25,Q235B,GB/T 700-2006,GB/T 702-2008,95x25,热轧,S1,QA3,M,18.64,Kg,宽x厚
CWP00466,热轧扁钢,FB95x28,Q235B,GB/T 700-2006,GB/T 702-2008,95x28,热轧,S1,QA3,M,20.88,Kg,宽x厚
CWP00467,热轧扁钢,FB95x30,Q235B,GB/T 700-2006,GB/T 702-2008,95x30,热轧,S1,QA3,M,22.37,Kg,宽x厚
CWP00468,热轧扁钢,FB95x32,Q235B,GB/T 700-2006,GB/T 702-2008,95x32,热轧,S1,QA3,M,23.86,Kg,宽x厚
CWP00469,热轧扁钢,FB95x36,Q235B,GB/T 700-2006,GB/T 702-2008,95x36,热轧,S1,QA3,M,26.85,Kg,宽x厚
CWP00470,热轧扁钢,FB95x40,Q235B,GB/T 700-2006,GB/T 702-2008,95x40,热轧,S1,QA3,M,29.83,Kg,宽x厚
CWP00471,热轧扁钢,FB95x45,Q235B,GB/T 700-2006,GB/T 702-2008,95x45,热轧,S1,QA3,M,33.56,Kg,宽x厚
CWP00472,热轧扁钢,FB95x50,Q235B,GB/T 700-2006,GB/T 702-2008,95x50,热轧,S1,QA3,M,37.29,Kg,宽x厚
CWP00473,热轧扁钢,FB95x56,Q235B,GB/T 700-2006,GB/T 702-2008,95x56,热轧,S1,QA3,M,41.76,Kg,宽x厚
CWP00474,热轧扁钢,FB95x60,Q235B,GB/T 700-2006,GB/T 702-2008,95x60,热轧,S1,QA3,M,44.74,Kg,宽x厚
CWP00475,热轧扁钢,FB100x5,Q235B,GB/T 700-2006,GB/T 702-2008,100x5,热轧,S1,QA3,M,3.92,Kg,宽x厚
CWP00476,热轧扁钢,FB100x6,Q235B,GB/T 700-2006,GB/T 702-2008,100x6,热轧,S1,QA3,M,4.71,Kg,宽x厚
CWP00477,热轧扁钢,FB100x7,Q235B,GB/T 700-2006,GB/T 702-2008,100x7,热轧,S1,QA3,M,5.5,Kg,宽x厚
CWP00478,热轧扁钢,FB100x8,Q235B,GB/T 700-2006,GB/T 702-2008,100x8,热轧,S1,QA3,M,6.28,Kg,宽x厚
CWP00479,热轧扁钢,FB100x9,Q235B,GB/T 700-2006,GB/T 702-2008,100x9,热轧,S1,QA3,M,7.06,Kg,宽x厚
CWP00480,热轧扁钢,FB100x10,Q235B,GB/T 700-2006,GB/T 702-2008,100x10,热轧,S1,QA3,M,7.85,Kg,宽x厚
CWP00481,热轧扁钢,FB100x11,Q235B,GB/T 700-2006,GB/T 702-2008,100x11,热轧,S1,QA3,M,8.64,Kg,宽x厚
CWP00482,热轧扁钢,FB100x12,Q235B,GB/T 700-2006,GB/T 702-2008,100x12,热轧,S1,QA3,M,9.42,Kg,宽x厚
CWP00483,热轧扁钢,FB100x14,Q235B,GB/T 700-2006,GB/T 702-2008,100x14,热轧,S1,QA3,M,10.99,Kg,宽x厚
CWP00484,热轧扁钢,FB100x16,Q235B,GB/T 700-2006,GB/T 702-2008,100x16,热轧,S1,QA3,M,12.56,Kg,宽x厚
CWP00485,热轧扁钢,FB100x18,Q235B,GB/T 700-2006,GB/T 702-2008,100x18,热轧,S1,QA3,M,14.13,Kg,宽x厚
CWP00486,热轧扁钢,FB100x20,Q235B,GB/T 700-2006,GB/T 702-2008,100x20,热轧,S1,QA3,M,15.7,Kg,宽x厚
CWP00487,热轧扁钢,FB100x22,Q235B,GB/T 700-2006,GB/T 702-2008,100x22,热轧,S1,QA3,M,17.27,Kg,宽x厚
CWP00488,热轧扁钢,FB100x25,Q235B,GB/T 700-2006,GB/T 702-2008,100x25,热轧,S1,QA3,M,19.62,Kg,宽x厚
CWP00489,热轧扁钢,FB100x28,Q235B,GB/T 700-2006,GB/T 702-2008,100x28,热轧,S1,QA3,M,21.92,Kg,宽x厚
CWP00490,热轧扁钢,FB100x30,Q235B,GB/T 700-2006,GB/T 702-2008,100x30,热轧,S1,QA3,M,23.55,Kg,宽x厚
CWP00491,热轧扁钢,FB100x32,Q235B,GB/T 700-2006,GB/T 702-2008,100x32,热轧,S1,QA3,M,25.12,Kg,宽x厚
CWP00492,热轧扁钢,FB100x36,Q235B,GB/T 700-2006,GB/T 702-2008,100x36,热轧,S1,QA3,M,28.26,Kg,宽x厚
CWP00493,热轧扁钢,FB100x40,Q235B,GB/T 700-2006,GB/T 702-2008,100x40,热轧,S1,QA3,M,31.4,Kg,宽x厚
CWP00494,热轧扁钢,FB100x45,Q235B,GB/T 700-2006,GB/T 702-2008,100x45,热轧,S1,QA3,M,35.32,Kg,宽x厚
CWP00495,热轧扁钢,FB100x50,Q235B,GB/T 700-2006,GB/T 702-2008,100x50,热轧,S1,QA3,M,39.25,Kg,宽x厚
CWP00496,热轧扁钢,FB100x56,Q235B,GB/T 700-2006,GB/T 702-2008,100x56,热轧,S1,QA3,M,43.96,Kg,宽x厚
CWP00497,热轧扁钢,FB100x60,Q235B,GB/T 700-2006,GB/T 702-2008,100x60,热轧,S1,QA3,M,47.1,Kg,宽x厚
CWP00498,热轧扁钢,FB105x5,Q235B,GB/T 700-2006,GB/T 702-2008,105x5,热轧,S1,QA3,M,4.12,Kg,宽x厚
CWP00499,热轧扁钢,FB105x6,Q235B,GB/T 700-2006,GB/T 702-2008,105x6,热轧,S1,QA3,M,4.95,Kg,宽x厚
CWP00500,热轧扁钢,FB105x7,Q235B,GB/T 700-2006,GB/T 702-2008,105x7,热轧,S1,QA3,M,5.77,Kg,宽x厚
CWP00501,热轧扁钢,FB105x8,Q235B,GB/T 700-2006,GB/T 702-2008,105x8,热轧,S1,QA3,M,6.59,Kg,宽x厚
CWP00502,热轧扁钢,FB105x9,Q235B,GB/T 700-2006,GB/T 702-2008,105x9,热轧,S1,QA3,M,7.42,Kg,宽x厚
CWP00503,热轧扁钢,FB105x10,Q235B,GB/T 700-2006,GB/T 702-2008,105x10,热轧,S1,QA3,M,8.24,Kg,宽x厚
